ID;Ring;Recapture;Date;Site;Xcoord;Ycoord;Sex;Repro;Age;AB;Mass;Spx_tot;Nyct_tot;Tiques;Infect_Status;N.Run;ID;meanCT_Poly;meanQuantity_Poly;meanCT_Bat;meanQuantity_Bat
888;NO;NO;27.06.2024;Dorigny;46.521435;6.583685;F;L;AD;38.8;08.sept;2;4;NA;Infecte;3+5OnlyBat;888;29.1485;1.82872324193596E-08;22.035;1.59275614172064E-07
889;NO;NO;08.07.2024;MaisonRiviere;46.492772;6.479149;F;L;AD;38.6;08.juin;12;7;NA;NoInfect;3+5OnlyBat;889;38.1125;0,00E+00;18.697;1.48474758831263E-06
890;NO;NO;08.07.2024;MaisonRiviere;46.492772;6.479149;F;L;AD;38.5;08.avr;11;8;NA;NoInfect;3+5OnlyBat;890;37.634;0,00E+00;18.918;0.0000012807501651905
891;NO;R;08.07.2024;MaisonRiviere;46.492772;6.479149;M;NR;AD;35.7;07.févr;1;2;NA;NA;NA;NA;NA;NA;NA;NA
892;NO;NO;08.07.2024;MaisonRiviere;46.492772;6.479149;F;L;SAD;39;08.avr;16;0;NA;Infecte;Repassage1;892;30.5515;4.78384266604733E-09;21.052;3.0736620419673E-07
893;NO;NO;08.07.2024;MaisonRiviere;46.492772;6.479149;M;NR;AD;35.6;07.mars;8;3;NA;NA;NA;NA;NA;NA;NA;NA
894;NO;NO;08.07.2024;MaisonRiviere;46.492772;6.479149;F;L;AD;37;07.juin;27;1;NA;Infecte;Repassage1;894;31.467;2.6176174579692E-09;23.7735;4.97979808612906E-08
895;NO;NO;08.07.2024;MaisonRiviere;46.492772;6.479149;F;O;AD;39.2;08.avr;3;1;NA;NA;NA;NA;NA;NA;NA;NA
896;NO;NO;08.07.2024;MaisonRiviere;46.492772;6.479149;F;O;AD;40;09.févr;5;3;NA;NA;NA;NA;NA;NA;NA;NA
897;NO;NO;08.07.2024;MaisonRiviere;46.492772;6.479149;F;O;SAD;37.5;07.août;12;1;NA;NoValeur;repassage2;897;31.7135;NA;13.6655;0.0000782713099663234
898;NO;NO;09.07.2024;Dorigny;46.521435;6.583685;M;NR;AD;37.9;07.janv;5;4;NA;Infecte;3;898;16.886;0.0000260805191537672;11.769;0.000255681063040721
899;NO;R;09.07.2024;Dorigny;46.521435;6.583685;F;O;AD;37.1;07.août;3;9;NA;Infecte;3;899;24.0365;2.58042057577035E-07;14.6775;0.0000416172630809265
900;NO;R;09.07.2024;Dorigny;46.521435;6.583685;M;NR;SAD;37.6;7;2;5;NA;Infecte;3+5OnlyBat;900;28.806;2.27357351009413E-08;19.7375;7.40363928557773E-07
901;NO;R;09.07.2024;Dorigny;46.521435;6.583685;F;O;SAD;37.8;07.mai;8;1;NA;Infecte;3+5OnlyBat;901;26.553;9.52228174139462E-08;17.5885;3.11609165755143E-06
902;NO;NO;09.07.2024;Dorigny;46.521435;6.583685;F;O;SAD;38.5;45907,00;3;9;NA;Infecte;Repassage1;902;32.302;1.51029500097363E-09;24.2375;3.65128339145713E-08
